cntry,pplfair,pplhlp,ppltrst,lw_pnd,lrscale,polintr,stfdem,stfeco,stfgov,trstlgl,trstplc,trstplt,trstprl,trstprt,trtsci_pnd,imbgeco,imwbcnt,happy,rlgdgr,cntgrp_fc,contadornegativo,ContadorNeutro,ContadorPositivo
España,5.0,3.0,5.0,2.0,3.0,3.0,8.0,6.0,6.0,2.0,5.0,0.0,5.0,0.0,8.0,6.0,5.0,6.0,3.0,1,0,7.75,3.0
España,3.0,3.0,2.0,3.0,7.0,1.0,5.0,5.0,8.0,0.0,5.0,4.0,5.0,0.0,9.0,5.0,5.0,8.0,8.0,1,1,9.5,3.25
España,8.0,9.0,7.0,2.0,0.0,1.0,10.0,9.0,6.0,5.0,6.0,2.0,8.0,0.0,6.0,6.0,3.0,10.0,3.0,1,0,1.5,6.25
España,6.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,8.0,6.0,9.0,7.0,0.0,7.0,5.0,7.0,5.0,0.0,1,0,3.25,3.0
España,8.0,5.0,7.0,3.0,4.0,3.0,6.0,7.0,5.0,4.0,6.0,4.0,5.0,0.0,4.0,5.0,5.0,8.0,6.0,1,0,8.25,1.5
España,5.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0,8.0,5.0,5.0,8.0,0.0,1,16,16.75,4.5
España,5.0,5.0,8.0,2.0,5.0,3.0,7.0,7.0,7.0,7.0,6.0,1.0,5.0,0.0,5.0,6.0,5.0,9.0,7.0,1,1,9.25,1.5
España,5.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0,6.0,5.0,5.0,8.0,7.0,1,15,16.75,3.0
España,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0,7.0,5.0,5.0,8.0,10.0,1,14,16.5,4.75
España,5.0,5.0,5.0,2.0,5.0,3.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,0.0,7.0,5.0,7.0,8.0,3.0,1,2,10.75,1.5
España,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0,8.0,5.0,5.0,8.0,3.0,1,14,16.5,3.25
España,5.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0,9.0,5.0,5.0,8.0,0.0,1,16,16.75,4.5
España,5.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0,8.0,5.0,5.0,8.0,0.0,1,16,16.75,4.5
España,7.0,5.0,7.0,4.0,5.0,4.0,8.0,5.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0,5.0,6.0,8.0,4.0,1,2,6.0,3.25
España,5.0,5.0,5.0,2.0,2.0,4.0,7.0,5.0,6.0,0.0,1.0,1.0,5.0,0.0,10.0,7.0,6.0,7.0,5.0,1,3,9.0,4.75
España,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0,0.0,9.0,5.0,5.0,6.0,7.0,1,9,15.0,1.75
España,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0,6.0,5.0,5.0,8.0,6.0,1,14,16.5,3.25
España,6.0,6.0,2.0,3.0,3.0,3.0,8.0,7.0,6.0,2.0,8.0,3.0,5.0,0.0,8.0,5.0,3.0,8.0,6.0,1,1,3.75,1.5
España,7.0,2.0,6.0,2.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,5.0,3.0,0.0,9.0,7.0,1.0,10.0,6.0,1,0,4.5,6.25
España,2.0,2.0,5.0,3.0,5.0,2.0,4.0,5.0,4.0,7.0,9.0,4.0,6.0,0.0,10.0,8.0,2.0,8.0,2.0,1,0,5.25,3.0
España,3.0,2.0,3.0,2.0,7.0,4.0,3.0,3.0,3.0,7.0,8.0,2.0,5.0,0.0,7.0,5.0,5.0,7.0,5.0,1,3,6.0,1.75
España,4.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,7.0,4.0,1,0,0.25,9.0
España,8.0,6.0,8.0,3.0,1.0,3.0,9.0,4.0,2.0,8.0,7.0,7.0,9.0,0.0,10.0,5.0,5.0,7.0,7.0,1,0,3.75,3.0
España,5.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0,4.0,7.0,4.0,4.0,7.0,0.0,8.0,5.0,5.0,7.0,0.0,1,0,9.25,3.0
España,5.0,5.0,5.0,2.0,5.0,4.0,5.0,1.0,6.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,6.0,5.0,2.0,1,1,16.5,1.75
España,6.0,1.0,8.0,4.0,0.0,4.0,7.0,6.0,4.0,0.0,1.0,0.0,3.0,0.0,8.0,2.0,4.0,8.0,2.0,1,0,0.0,6.25
España,10.0,0.0,5.0,5.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,9.0,9.0,10.0,0.0,1,0,4.5,15.75
España,7.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,0.0,9.0,6.0,5.0,8.0,0.0,1,2,10.5,3.25
España,9.0,8.0,9.0,4.0,5.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,0.0,8.0,5.0,5.0,8.0,6.0,1,1,4.75,1.5
España,9.0,9.0,9.0,3.0,5.0,4.0,8.0,9.0,8.0,10.0,10.0,10.0,10.0,0.0,6.0,5.0,5.0,8.0,0.0,1,4,5.0,9.25
España,4.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,3.0,7.0,7.0,0.0,1,2,5.25,4.5
España,6.0,6.0,6.0,4.0,5.0,3.0,5.0,6.0,6.0,5.0,8.0,0.0,5.0,0.0,4.0,6.0,6.0,7.0,5.0,1,6,7.75,3.0
España,9.0,9.0,8.0,2.0,5.0,3.0,8.0,2.0,1.0,3.0,4.0,3.0,6.0,0.0,8.0,4.0,7.0,8.0,5.0,1,0,3.25,1.5
España,7.0,6.0,6.0,5.0,6.0,3.0,7.0,4.0,5.0,8.0,8.0,8.0,8.0,0.0,8.0,5.0,6.0,5.0,3.0,1,0,4.75,2.0
España,5.0,5.0,5.0,2.0,8.0,4.0,5.0,5.0,5.0,3.0,6.0,3.0,3.0,0.0,8.0,5.0,3.0,3.0,4.0,1,1,10.5,1.75
España,4.0,5.0,4.0,3.0,5.0,4.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,4.0,2.0,8.0,3.0,1,1,3.5,6.25
España,6.0,4.0,4.0,2.0,5.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,10.0,0.0,1,1,4.75,10.5
España,6.0,7.0,7.0,2.0,6.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,6.0,2.0,2.0,6.0,0.0,1,1,3.25,3.0
España,4.0,4.0,4.0,2.0,5.0,4.0,10.0,2.0,3.0,5.0,5.0,4.0,4.0,0.0,3.0,5.0,5.0,9.0,0.0,1,1,7.5,4.75
España,7.0,5.0,4.0,2.0,5.0,2.0,7.0,7.0,5.0,5.0,7.0,5.0,5.0,0.0,7.0,2.0,1.0,5.0,6.0,1,1,10.75,1.5
España,7.0,4.0,3.0,2.0,5.0,3.0,5.0,4.0,5.0,1.0,6.0,2.0,1.0,0.0,7.0,5.0,5.0,3.0,8.0,1,0,7.75,1.5
España,8.0,5.0,7.0,2.0,4.0,4.0,5.0,5.0,4.0,0.0,8.0,0.0,0.0,0.0,9.0,5.0,8.0,6.0,3.0,1,0,6.0,6.25
España,7.0,8.0,6.0,3.0,9.0,3.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,0.0,7.0,9.0,10.0,8.0,0.0,1,1,2.25,4.5
España,8.0,2.0,8.0,3.0,3.0,4.0,7.0,6.0,5.0,6.0,7.0,3.0,7.0,0.0,5.0,4.0,5.0,8.0,3.0,1,1,5.0,1.75
España,4.0,2.0,2.0,2.0,8.0,3.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,5.0,5.0,8.0,1,1,6.25,6.0
España,6.0,5.0,7.0,2.0,5.0,2.0,6.0,7.0,4.0,5.0,4.0,4.0,4.0,0.0,9.0,9.0,8.0,8.0,4.0,1,0,4.75,1.5
España,6.0,5.0,7.0,3.0,1.0,2.0,6.0,5.0,5.0,6.0,7.0,7.0,7.0,0.0,5.0,5.0,5.0,8.0,3.0,1,0,9.75,1.5
España,3.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,10.0,1,1,7.5,7.75
España,8.0,6.0,8.0,3.0,10.0,2.0,9.0,10.0,10.0,5.0,6.0,6.0,5.0,0.0,5.0,6.0,6.0,9.0,10.0,1,0,5.25,7.5
España,6.0,5.0,5.0,4.0,9.0,2.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,0.0,8.0,6.0,5.0,6.0,6.0,1,1,6.25,1.5
España,6.0,8.0,7.0,4.0,5.0,3.0,7.0,7.0,6.0,9.0,8.0,8.0,9.0,0.0,3.0,4.0,3.0,8.0,0.0,1,2,1.75,3.0
España,8.0,4.0,8.0,3.0,1.0,4.0,8.0,6.0,5.0,5.0,4.0,2.0,3.0,0.0,10.0,7.0,7.0,7.0,2.0,1,0,3.5,3.25
España,7.0,3.0,7.0,2.0,8.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,0.0,8.0,7.0,6.0,8.0,3.0,1,0,7.5,1.75
España,7.0,7.0,6.0,2.0,3.0,4.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,0.0,7.0,3.0,2.0,7.0,0.0,1,0,1.5,3.25
España,5.0,6.0,5.0,2.0,9.0,2.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,0.0,6.0,6.0,7.0,6.0,6.0,1,1,10.75,1.5
España,5.0,6.0,6.0,3.0,9.0,4.0,7.0,6.0,6.0,10.0,10.0,10.0,10.0,0.0,4.0,6.0,6.0,7.0,8.0,1,0,2.0,7.75
España,9.0,4.0,9.0,3.0,1.0,4.0,7.0,8.0,4.0,1.0,2.0,1.0,5.0,0.0,8.0,5.0,6.0,9.0,4.0,1,0,3.5,1.75
España,7.0,6.0,5.0,3.0,2.0,2.0,3.0,7.0,7.0,5.0,4.0,6.0,3.0,0.0,5.0,5.0,5.0,7.0,7.0,1,0,8.25,1.5
España,9.0,9.0,9.0,4.0,10.0,2.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,8.0,3.0,3.0,10.0,10.0,1,0,0.25,12.0
España,8.0,9.0,8.0,2.0,5.0,4.0,8.0,8.0,8.0,5.0,8.0,0.0,5.0,0.0,4.0,2.0,1.0,9.0,9.0,1,5,4.5,3.25
España,5.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,4.0,6.0,5.0,1,1,17.25,1.5
España,6.0,6.0,6.0,2.0,3.0,3.0,5.0,6.0,5.0,5.0,4.0,3.0,3.0,0.0,5.0,5.0,3.0,8.0,4.0,1,1,7.75,1.5
España,7.0,3.0,5.0,3.0,3.0,3.0,7.0,3.0,2.0,3.0,7.0,3.0,7.0,0.0,5.0,5.0,8.0,6.0,5.0,1,0,6.75,1.5
España,8.0,8.0,8.0,2.0,4.0,4.0,7.0,6.0,7.0,7.0,5.0,7.0,4.0,0.0,7.0,7.0,7.0,7.0,4.0,1,0,1.5,1.75
España,6.0,6.0,3.0,4.0,2.0,1.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,0.0,6.0,7.0,8.0,10.0,10.0,1,0,0.0,4.75
España,3.0,5.0,7.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,0.0,7.0,8.0,5.0,6.0,0.0,1,0,6.75,3.0
España,8.0,7.0,4.0,2.0,2.0,2.0,9.0,6.0,6.0,2.0,8.0,3.0,6.0,0.0,8.0,9.0,8.0,10.0,5.0,1,0,1.75,3.0
España,0.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,8.0,5.0,5.0,9.0,1.0,1,0,8.0,6.25
España,2.0,0.0,4.0,2.0,6.0,3.0,3.0,3.0,5.0,8.0,0.0,5.0,5.0,0.0,8.0,5.0,0.0,8.0,0.0,1,1,6.25,7.5
España,5.0,4.0,6.0,2.0,2.0,3.0,8.0,5.0,3.0,5.0,7.0,2.0,2.0,0.0,6.0,5.0,7.0,8.0,0.0,1,0,6.25,3.0
España,8.0,8.0,8.0,4.0,2.0,4.0,8.0,4.0,4.0,2.0,7.0,7.0,6.0,0.0,9.0,8.0,5.0,3.0,5.0,1,0,3.0,1.75
España,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,6.0,3.0,1.0,0.0,5.0,2.0,2.0,10.0,8.0,1,0,2.0,3.25
España,0.0,0.0,0.0,1.0,2.0,3.0,2.0,10.0,3.0,2.0,7.0,6.0,2.0,0.0,2.0,8.0,7.0,6.0,10.0,1,0,0.25,9.5
España,5.0,7.0,4.0,2.0,6.0,4.0,8.0,7.0,8.0,8.0,5.0,6.0,9.0,0.0,7.0,8.0,8.0,10.0,1.0,1,0,3.0,3.25
España,8.0,7.0,7.0,2.0,5.0,3.0,7.0,8.0,7.0,6.0,8.0,4.0,5.0,0.0,8.0,8.0,5.0,8.0,2.0,1,1,4.75,1.5
España,5.0,5.0,2.0,4.0,0.0,3.0,5.0,9.0,9.0,4.0,8.0,2.0,1.0,0.0,6.0,5.0,5.0,9.0,3.0,1,0,7.75,3.0
España,7.0,5.0,6.0,3.0,4.0,3.0,4.0,3.0,2.0,6.0,6.0,5.0,7.0,0.0,10.0,3.0,3.0,9.0,2.0,1,0,3.75,3.0
España,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,8.0,3.0,5.0,0.0,3.0,7.0,5.0,7.0,3.0,1,1,8.25,1.5
España,8.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,5.0,0.0,8.0,5.0,5.0,9.0,5.0,1,0,7.75,1.5
España,4.0,5.0,8.0,3.0,4.0,4.0,4.0,6.0,9.0,7.0,10.0,6.0,8.0,0.0,9.0,4.0,4.0,8.0,6.0,1,0,2.0,3.25
España,5.0,1.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,5.0,0.0,8.0,5.0,5.0,8.0,5.0,1,1,9.25,1.5
España,7.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,6.0,0.0,1,0,1.5,10.75
España,6.0,3.0,6.0,3.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,8.0,7.0,7.0,7.0,3.0,1,0,2.0,1.75
España,6.0,2.0,3.0,2.0,3.0,2.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,8.0,7.0,2.0,1,0,0.25,6.0
España,9.0,9.0,5.0,2.0,0.0,2.0,7.0,6.0,4.0,5.0,5.0,5.0,5.0,0.0,7.0,1.0,1.0,10.0,7.0,1,0,7.75,4.5
España,3.0,5.0,3.0,3.0,9.0,3.0,8.0,1.0,1.0,1.0,7.0,5.0,1.0,0.0,8.0,5.0,7.0,9.0,5.0,1,0,6.75,1.5
España,8.0,7.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,0.0,6.0,5.0,5.0,8.0,2.0,1,0,6.5,1.75
España,8.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,6.0,6.0,5.0,5.0,0.0,1,0,3.75,3.0
España,6.0,6.0,6.0,3.0,2.0,2.0,4.0,3.0,2.0,8.0,7.0,6.0,8.0,0.0,5.0,8.0,8.0,6.0,0.0,1,0,2.25,3.0
España,6.0,6.0,6.0,2.0,5.0,2.0,1.0,2.0,1.0,6.0,6.0,4.0,5.0,0.0,6.0,8.0,8.0,7.0,1.0,1,0,3.25,1.5
España,5.0,5.0,5.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,8.0,1.0,3.0,0.0,9.0,6.0,6.0,5.0,1.0,1,0,6.5,3.25
España,6.0,6.0,6.0,3.0,8.0,1.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,0.0,7.0,7.0,7.0,10.0,6.0,1,0,0.5,3.25
España,5.0,4.0,5.0,3.0,6.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,7.0,7.0,5.0,7.0,0.0,1,0,12.75,3.0
España,5.0,5.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,8.0,7.0,7.0,10.0,0.0,1,0,9.25,9.0
España,6.0,6.0,6.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,8.0,4.0,5.0,0.0,7.0,6.0,4.0,6.0,3.0,1,0,1.75,1.5
España,6.0,6.0,6.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,2.0,6.0,0.0,8.0,6.0,4.0,7.0,8.0,1,0,0.25,1.5
España,5.0,5.0,4.0,3.0,3.0,2.0,6.0,5.0,3.0,6.0,7.0,4.0,5.0,0.0,5.0,6.0,4.0,7.0,2.0,1,0,8.25,1.5
España,7.0,7.0,7.0,2.0,7.0,3.0,6.0,5.0,4.0,5.0,7.0,6.0,7.0,0.0,0.0,7.0,3.0,7.0,3.0,1,0,3.25,3.0
España,7.0,6.0,6.0,2.0,6.0,3.0,7.0,5.0,7.0,7.0,8.0,4.0,6.0,0.0,6.0,3.0,2.0,5.0,6.0,1,0,3.25,1.5
España,8.0,7.0,8.0,2.0,3.0,3.0,6.0,5.0,4.0,5.0,8.0,6.0,5.0,0.0,7.0,8.0,8.0,9.0,2.0,1,0,4.75,1.5
España,5.0,5.0,10.0,1.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,0.0,7.0,5.0,5.0,6.0,2.0,1,0,7.75,3.5
España,7.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,8.0,0.0,5.0,0.0,10.0,5.0,5.0,3.0,5.0,1,4,11.25,4.5
España,10.0,9.0,9.0,3.0,5.0,1.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,0.0,10.0,5.0,6.0,9.0,8.0,1,0,9.5,4.75
España,5.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,8.0,5.0,7.0,8.0,7.0,1,0,5.25,1.5
España,7.0,7.0,2.0,2.0,5.0,3.0,5.0,7.0,5.0,7.0,6.0,7.0,6.0,0.0,6.0,7.0,7.0,7.0,5.0,1,0,6.25,1.5
España,8.0,4.0,5.0,2.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,0.0,6.0,5.0,3.0,9.0,8.0,1,0,7.75,1.5
España,6.0,5.0,4.0,3.0,5.0,1.0,7.0,6.0,5.0,3.0,6.0,6.0,5.0,0.0,6.0,7.0,5.0,7.0,7.0,1,1,8.0,1.75
España,7.0,5.0,4.0,2.0,6.0,1.0,6.0,7.0,7.0,5.0,7.0,4.0,7.0,0.0,7.0,7.0,6.0,9.0,9.0,1,0,3.0,1.75
España,6.0,5.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,9.0,7.0,6.0,7.0,1.0,1,1,5.0,4.75
España,7.0,7.0,7.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,7.0,5.0,5.0,10.0,8.0,1,0,5.0,12.25
España,5.0,5.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,7.0,4.0,5.0,5.0,1,0,7.75,10.5
España,7.0,7.0,7.0,4.0,2.0,4.0,5.0,2.0,0.0,7.0,4.0,0.0,4.0,0.0,9.0,7.0,5.0,7.0,2.0,1,0,3.0,4.75
España,4.0,6.0,4.0,2.0,2.0,1.0,7.0,4.0,1.0,3.0,4.0,2.0,4.0,0.0,9.0,5.0,5.0,7.0,4.0,1,0,3.0,1.75
España,5.0,5.0,5.0,2.0,7.0,1.0,1.0,4.0,0.0,6.0,9.0,3.0,3.0,0.0,7.0,7.0,3.0,8.0,2.0,1,4,4.5,3.25
España,6.0,4.0,4.0,4.0,4.0,3.0,6.0,3.0,2.0,4.0,6.0,3.0,5.0,0.0,8.0,4.0,3.0,7.0,3.0,1,0,1.75,1.5
España,6.0,6.0,5.0,4.0,5.0,4.0,6.0,6.0,5.0,6.0,7.0,3.0,4.0,0.0,7.0,1.0,1.0,7.0,2.0,1,0,4.5,1.75
España,7.0,7.0,6.0,3.0,3.0,2.0,5.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,6.0,3.0,3.0,6.0,2.0,1,0,2.25,3.0
España,7.0,7.0,7.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,2.0,1,0,0.0,7.75
España,7.0,6.0,7.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,6.0,6.0,4.0,0.0,3.0,7.0,6.0,6.0,2.0,1,0,1.75,1.5
España,5.0,6.0,6.0,3.0,3.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,4.0,3.0,6.0,3.0,1,0,3.5,1.75
España,7.0,7.0,6.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,0.0,8.0,4.0,4.0,7.0,3.0,1,0,5.25,1.5
España,6.0,7.0,6.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,7.0,4.0,6.0,0.0,8.0,6.0,6.0,6.0,3.0,1,0,1.75,1.5
España,6.0,7.0,6.0,3.0,3.0,2.0,7.0,5.0,2.0,6.0,8.0,4.0,6.0,0.0,5.0,7.0,7.0,7.0,2.0,1,0,3.75,1.5
España,3.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,1.0,6.0,2.0,2.0,0.0,6.0,5.0,6.0,9.0,0.0,1,0,3.25,3.0
España,6.0,2.0,6.0,3.0,0.0,3.0,6.0,6.0,0.0,5.0,8.0,6.0,7.0,0.0,8.0,5.0,5.0,7.0,4.0,1,0,5.25,4.5
España,7.0,3.0,4.0,2.0,4.0,3.0,7.0,7.0,7.0,1.0,6.0,6.0,3.0,0.0,7.0,8.0,4.0,7.0,2.0,1,0,0.25,1.5
España,7.0,8.0,7.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,6.0,5.0,3.0,6.0,4.0,1,0,3.25,1.5
España,3.0,3.0,2.0,2.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,0.0,5.0,4.0,1.0,6.0,0.0,1,0,1.5,4.75
España,6.0,6.0,4.0,3.0,0.0,4.0,3.0,8.0,4.0,4.0,7.0,4.0,4.0,0.0,3.0,4.0,3.0,8.0,10.0,1,0,0.5,4.75
España,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,0.0,5.0,5.0,4.0,8.0,4.0,1,0,8.25,1.5
España,5.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,7.0,3.0,4.0,0.0,7.0,5.0,5.0,5.0,2.0,1,0,9.25,3.0
España,6.0,2.0,6.0,2.0,4.0,2.0,6.0,6.0,3.0,0.0,6.0,4.0,3.0,0.0,5.0,8.0,5.0,7.0,4.0,1,0,3.25,3.0
España,9.0,6.0,5.0,3.0,5.0,4.0,4.0,8.0,2.0,6.0,5.0,2.0,6.0,0.0,7.0,7.0,6.0,10.0,1.0,1,0,5.0,3.25
España,5.0,0.0,0.0,2.0,4.0,3.0,3.0,2.0,2.0,6.0,6.0,5.0,6.0,0.0,9.0,5.0,0.0,7.0,8.0,1,0,4.75,6.0
España,7.0,8.0,4.0,2.0,6.0,2.0,6.0,0.0,5.0,4.0,7.0,7.0,6.0,0.0,8.0,7.0,4.0,10.0,7.0,1,0,1.75,4.5
España,5.0,2.0,4.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,5.0,8.0,5.0,8.0,6.0,1,0,8.25,7.5
España,8.0,3.0,8.0,2.0,10.0,2.0,10.0,7.0,9.0,4.0,9.0,10.0,8.0,0.0,2.0,10.0,3.0,7.0,8.0,1,0,0.25,7.5
España,9.0,6.0,9.0,3.0,4.0,4.0,5.0,6.0,4.0,2.0,6.0,3.0,2.0,0.0,2.0,7.0,5.0,7.0,4.0,1,0,3.5,1.75
España,6.0,6.0,5.0,3.0,3.0,2.0,5.0,6.0,4.0,5.0,7.0,6.0,6.0,0.0,8.0,8.0,6.0,5.0,5.0,1,0,8.25,1.5
España,7.0,0.0,1.0,3.0,4.0,4.0,4.0,8.0,2.0,1.0,0.0,3.0,3.0,0.0,6.0,5.0,5.0,9.0,0.0,1,1,3.5,6.25
España,7.0,3.0,7.0,2.0,4.0,4.0,7.0,6.0,6.0,7.0,8.0,6.0,8.0,0.0,10.0,9.0,5.0,8.0,8.0,1,0,1.5,3.25
España,3.0,3.0,3.0,2.0,0.0,2.0,6.0,0.0,3.0,3.0,8.0,8.0,5.0,0.0,8.0,5.0,3.0,7.0,10.0,1,0,3.25,6.0
España,7.0,7.0,7.0,2.0,2.0,4.0,6.0,4.0,6.0,4.0,7.0,6.0,6.0,0.0,10.0,7.0,7.0,10.0,10.0,1,0,0.0,6.25
España,1.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,2.0,6.0,6.0,8.0,3.0,0.0,3.0,8.0,2.0,7.0,10.0,1,0,1.75,3.0
España,6.0,4.0,8.0,3.0,5.0,4.0,5.0,7.0,7.0,6.0,7.0,5.0,5.0,0.0,8.0,5.0,5.0,10.0,5.0,1,0,11.0,3.25
España,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,7.0,1.0,5.0,0.0,6.0,5.0,2.0,7.0,1.0,1,0,9.25,1.5
España,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,0.0,9.0,4.0,6.0,5.0,4.0,1,0,9.25,2.0
España,1.0,3.0,2.0,3.0,9.0,3.0,2.0,0.0,5.0,4.0,6.0,1.0,2.0,0.0,7.0,3.0,0.0,8.0,9.0,1,0,2.25,4.5
España,5.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,8.0,3.0,5.0,0.0,8.0,4.0,5.0,6.0,2.0,1,0,9.0,1.75
España,2.0,5.0,3.0,3.0,7.0,1.0,0.0,4.0,0.0,0.0,3.0,5.0,2.0,0.0,7.0,5.0,5.0,7.0,8.0,1,1,6.5,6.25
España,4.0,5.0,7.0,2.0,4.0,3.0,0.0,0.0,0.0,4.0,6.0,3.0,4.0,0.0,7.0,6.0,4.0,9.0,2.0,1,0,1.75,6.0
España,0.0,0.0,0.0,2.0,1.0,4.0,6.0,7.0,4.0,6.0,6.0,0.0,0.0,0.0,3.0,5.0,1.0,10.0,2.0,1,0,1.5,10.75
España,8.0,8.0,7.0,2.0,4.0,4.0,8.0,5.0,4.0,1.0,5.0,3.0,4.0,0.0,8.0,7.0,5.0,9.0,0.0,1,0,4.5,3.25
