,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
37282,0.31126425132652447,-0.9395992167753658,1.636163784489993,0.2327016039636724,-1.048949781165628,2.2616799738542483,-0.6465307414353291,-0.6480917050091364,2.1091989373104685,1.0085750647080662
6720,0.31126425132652447,-0.3110106943970958,-0.07037897277146944,-0.5373240444287525,-1.048949781165628,-0.5384757289581288,-0.5171495609310146,-0.8488507978524257,-0.6273717614622526,-0.8597600800649112
8479,1.6162112457697597,2.5361255540221275,-2.4762462445469975,3.3798197103060224,0.7994902680955325,-0.7930353383047085,2.156728169491484,0.15494466636402043,-0.6273717614622526,1.752871179292423
4273,-0.9936827431167108,-0.27403489896307986,-0.06358584936971431,0.23727084347084937,0.7994902680955325,2.2616799738542483,-0.6034036812672243,-0.924135457668659,2.1091989373104685,1.6921123127957407
17483,0.31126425132652447,-0.3110106943970958,-0.012178429032619235,-0.603686808700775,-1.048949781165628,-0.7930353383047085,2.2861093499957987,2.5305939316762758,-0.6273717614622526,-0.22179198184974824
25290,-0.9936827431167108,0.05874725994306314,-0.9641336949175896,-0.41047325239344923,0.7994902680955325,-0.5384757289581288,-0.34464132025859534,-0.6397267428073327,-0.6273717614622526,-0.8597600800649112
15838,-0.9936827431167108,-0.5698412624352069,-0.2951028388164106,-0.2316201631085913,-1.048949781165628,-0.5384757289581288,-0.4740225007629098,-0.8321208734488181,-0.6273717614622526,-0.8597600800649112
23716,0.31126425132652447,0.09572305537707902,2.1126004122569317,0.2714313483585752,0.7994902680955325,0.22520309908161046,-0.2583871999223857,-0.5728070451929029,-0.6273717614622526,-0.6926731971990352
47262,0.31126425132652447,-0.7547202396052864,0.5028137639871082,-0.8987291311706505,-1.048949781165628,2.2616799738542483,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,1.0389544979564072
37714,0.31126425132652447,-0.1631075126610322,-0.12472395998485815,-0.7614343631188102,0.7994902680955325,-0.7930353383047085,-0.2583871999223857,0.2553242127856649,-0.6273717614622526,-0.8597600800649112
42436,-0.9936827431167108,1.4638274864356668,-2.6363436393110007,-0.35781820664295766,2.647930317356693,1.4980011458145093,-0.7327848617715388,-0.36368299014781,2.1091989373104685,-0.8597600800649112
41724,0.31126425132652447,-0.8656476259073341,1.5287589955715288,0.3208226516037637,0.7994902680955325,-0.28391611961154906,-0.0427518990818616,2.438579347456435,-0.6273717614622526,-0.8597600800649112
16248,0.31126425132652447,-0.9395992167753658,1.6418553203130075,0.11760028494708918,0.7994902680955325,-0.5384757289581288,0.7335351839440252,-0.14619397290091343,-0.6273717614622526,-0.2901457066585157
36070,-0.9936827431167108,-0.23705910352906398,-0.5067912518473422,0.685273898017216,-1.048949781165628,2.2616799738542483,-0.6465307414353291,-0.7150114026235661,2.1091989373104685,1.9123632038462137
28613,0.31126425132652447,-0.7177444441712706,0.8663376649421408,-0.7847157263225016,0.7994902680955325,2.2616799738542483,-0.5602766210991195,-0.43896764996404347,2.1091989373104685,1.8971734872220432
21100,0.31126425132652447,-0.9395992167753658,1.337633550675435,-0.06778028934806572,-1.048949781165628,-0.7930353383047085,2.2861093499957987,2.5305939316762758,0.2848184714619878,-0.6167246140781825
26812,0.31126425132652447,1.3529001001336192,-0.11793083658323347,-0.9213577458730957,0.7994902680955325,-0.7930353383047085,-0.34464132025859534,-0.3385881035423989,-0.6273717614622526,-0.8597600800649112
24775,0.31126425132652447,-0.1631075126610322,-0.2049562552966932,-0.6567770201187639,-1.048949781165628,0.22520309908161046,0.12975634159055768,-0.2633034437261655,-0.6273717614622526,-0.8597600800649112
41870,0.31126425132652447,0.5764083960192856,-0.44987589361693564,-1.2403341800475995,0.7994902680955325,0.22520309908161046,-0.0427518990818616,2.1959954436041267,-0.6273717614622526,1.4035076969365003
16492,0.31126425132652447,-0.9395992167753658,1.5193955011528864,0.03927046482228874,0.7994902680955325,-0.7930353383047085,-0.5171495609310146,-0.8572157600542292,-0.6273717614622526,-0.8597600800649112
29144,0.31126425132652447,-0.9765750122093818,0.45214073536908644,-0.286886202863449,-1.048949781165628,-0.5384757289581288,2.2861093499957987,2.5305939316762758,-0.6273717614622526,-0.4876120227727328
19378,-0.9936827431167108,-0.4589138761331593,-1.0548310722265468,0.5621220141547133,0.7994902680955325,2.2616799738542483,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,-0.8597600800649112
39079,0.31126425132652447,-0.7547202396052864,0.5002433929702208,-0.9050390333471987,0.7994902680955325,-0.029356510264969292,-0.6465307414353291,-0.5309822341838843,0.2848184714619878,-0.8597600800649112
9192,-0.9936827431167108,-0.4219380806991434,-1.102750131897978,-0.5740955433205353,-1.048949781165628,-0.7930353383047085,2.2861093499957987,2.2629151412185564,2.1091989373104685,-0.8597600800649112
25853,0.31126425132652447,-0.7547202396052864,0.6645635401190915,-0.7268386925635869,-1.048949781165628,-0.28391611961154906,-0.4740225007629098,-0.6229968184037253,2.1091989373104685,0.8490830401542753
32361,0.31126425132652447,-0.7547202396052864,0.5578931429197007,-0.9026456221768905,0.7994902680955325,-0.7930353383047085,1.984219928819065,2.5305939316762758,-0.6273717614622526,1.8516043373495314
10814,0.31126425132652447,1.6117306681717303,0.5891047909814945,-0.7488145587654045,-1.048949781165628,-0.5384757289581288,-0.6034036812672243,-0.8990405710632478,-0.6273717614622526,-0.8597600800649112
45047,-0.9936827431167108,-0.23705910352906398,-0.6375129778473653,0.5982407645455591,0.7994902680955325,-0.5384757289581288,-0.430895440594805,1.81957214452296,-0.6273717614622526,-0.8293806468165701
27026,-0.9936827431167108,0.24362623711314257,-1.093019441619799,-0.8554301472682615,0.7994902680955325,-0.28391611961154906,2.2861093499957987,1.8613969555319785,-0.6273717614622526,-0.10786910716846915
26938,1.6162112457697597,-0.08915592179300041,0.4973058260937967,0.46812623000495274,-1.048949781165628,0.73432231777477,-0.6896578016034339,-0.9157704954668552,0.2848184714619878,-0.6015348974540119
31396,-0.9936827431167108,-0.23705910352906398,-0.7383082412939079,0.9609513482893309,0.7994902680955325,-0.029356510264969292,0.9922975449526541,1.3762291478273627,-0.6273717614622526,-0.5711554642056709
4883,1.6162112457697597,2.5361255540221275,0.21621739560781936,1.1467670882519834,-1.048949781165628,2.2616799738542483,-0.7327848617715388,-0.36368299014781,2.1091989373104685,1.813630045789105
21856,-0.9936827431167108,-0.23705910352906398,-0.4313325027096147,0.7918894865203823,-1.048949781165628,-0.7930353383047085,0.0003751610862432229,-0.15455893510271715,-0.6273717614622526,-0.8597600800649112
42275,1.6162112457697597,0.35455362341519026,0.5252127114196297,3.1241598807326048,0.7994902680955325,-0.029356510264969292,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,1.9123632038462137
3939,0.31126425132652447,-0.9395992167753658,1.7373262437962027,0.22486862195119237,-1.048949781165628,-0.28391611961154906,-0.6034036812672243,-0.924135457668659,0.2848184714619878,0.49212469948626747
16671,-0.9936827431167108,-0.2000833080950481,-1.6118671911648572,-0.02143514577412239,-1.048949781165628,-0.029356510264969292,-0.6034036812672243,-0.8990405710632478,0.2848184714619878,-0.8597600800649112
15952,0.31126425132652447,-0.4958896715671752,0.3955925729983471,-0.9274500652162045,0.7994902680955325,-0.7930353383047085,-0.6465307414353291,-0.924135457668659,-0.6273717614622526,-0.8597600800649112
2210,1.6162112457697597,1.057093736661492,0.48665714616684097,0.7786169336657304,-1.048949781165628,-0.029356510264969292,2.2861093499957987,-0.18801878390993196,0.2848184714619878,0.4541504079258411
6735,-0.9936827431167108,2.5361255540221275,-0.9656024783557364,-1.174624164276205,-1.048949781165628,-0.7930353383047085,1.7685846279785409,-0.003989615470250318,-0.6273717614622526,-0.19141254860140716
14115,-0.9936827431167108,-0.4589138761331593,-1.034818897881079,0.270996182691387,0.7994902680955325,-0.28391611961154906,2.2861093499957987,1.6271780138814744,-0.6273717614622526,1.7376814626682524
24897,-0.9936827431167108,2.5361255540221275,-0.9342072323642395,-1.2098725833323651,0.7994902680955325,-0.7930353383047085,-0.2583871999223857,-0.5560771207892955,0.2848184714619878,1.6693277378594849
7976,-0.9936827431167108,-0.7916960350393023,-0.7364722619962244,0.6199990479133187,-1.048949781165628,-0.5384757289581288,0.9491704847845492,-0.24657351932255803,1.197008704386228,-0.10786910716846915
14064,-0.9936827431167108,-0.90262342134135,-0.8291892165326987,-0.27818288951628334,0.7994902680955325,0.22520309908161046,-0.6896578016034339,-0.9492303442740702,-0.6273717614622526,-0.8597600800649112
6196,-0.9936827431167108,1.79660964534181,-2.0765535514260995,-0.8571708099376328,-1.048949781165628,-0.5384757289581288,-0.5602766210991195,-0.9074055332650515,0.2848184714619878,-0.8597600800649112
36918,1.6162112457697597,2.5361255540221275,0.7515889588325512,1.7501242860454584,0.7994902680955325,-0.7930353383047085,0.5178998831035011,1.8112071823211557,-0.6273717614622526,1.8743889122857873
12566,-0.9936827431167108,-0.23705910352906398,-0.4504266874063059,0.5601637686515932,-1.048949781165628,-0.28391611961154906,-0.4740225007629098,-0.8488507978524257,-0.6273717614622526,-0.8597600800649112
19013,0.31126425132652447,-0.1631075126610322,-0.16731867969281147,-0.7357595887445013,0.7994902680955325,-0.7930353383047085,-0.6465307414353291,-0.9157704954668552,-0.6273717614622526,-0.8597600800649112
13958,-0.9936827431167108,-0.4219380806991434,-1.0394088461254836,-0.46356346381112906,0.7994902680955325,0.22520309908161046,-0.0427518990818616,-0.6313617806055289,-0.6273717614622526,-0.7762166386319732
147,0.31126425132652447,-0.3110106943970958,-0.09773506430793215,-0.6676561618027984,0.7994902680955325,-0.28391611961154906,0.5610269432716058,-0.7317413270271735,-0.6273717614622526,1.0237647813322368
24158,1.6162112457697597,1.3159243046996032,0.10110149363869307,2.22075595529458,0.7994902680955325,-0.28391611961154906,-0.34464132025859534,-0.6397267428073327,2.1091989373104685,-0.8597600800649112
24380,1.6162112457697597,0.35455362341519026,0.7218460942090347,2.7124931594105237,0.7994902680955325,-0.7930353383047085,2.2861093499957987,1.9785064263572303,-0.6273717614622526,0.2870635250599651
21848,-0.9936827431167108,-0.4219380806991434,-0.8372675254428975,-0.5590823277965121,0.7994902680955325,0.47976270842819024,-0.430895440594805,-0.6648216294127438,-0.6273717614622526,-0.5407760309573297
30012,-0.9936827431167108,-0.7916960350393023,-0.7267415717181757,-0.06843303784900265,-1.048949781165628,-0.7930353383047085,1.5529493271380168,1.7861122957157451,2.1091989373104685,1.1452825143256011
19761,1.6162112457697597,0.6133841914533015,-0.39498011261417665,1.2801453652975836,-1.048949781165628,0.73432231777477,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,-0.18381769028932188
33544,0.31126425132652447,-0.6068170578692229,0.09963271020054627,-1.1445977332284678,0.7994902680955325,-0.28391611961154906,-0.4740225007629098,-0.5309822341838843,-0.6273717614622526,-0.8597600800649112
20021,0.31126425132652447,0.02177146450904725,0.9498747229899366,0.01054953077673472,0.7994902680955325,2.2616799738542483,-0.34464132025859534,-0.7317413270271735,-0.6273717614622526,-0.8597600800649112
43816,-0.9936827431167108,0.31757782798117434,-0.743999777117053,-1.0147007815219193,0.7994902680955325,-0.5384757289581288,-0.5171495609310146,0.9663459999389808,-0.6273717614622526,-0.5331811726452444
11478,-0.9936827431167108,-0.27403489896307986,0.06897185592799235,0.0038044629326890378,0.7994902680955325,-0.7930353383047085,-0.6465307414353291,-0.924135457668659,-0.6273717614622526,-0.8597600800649112
35465,1.6162112457697597,0.798263168623381,0.9149911163326454,0.9348414082478339,0.7994902680955325,-0.029356510264969292,-0.6465307414353291,-0.807025986843407,-0.6273717614622526,-0.6622937639506941
21327,0.31126425132652447,-0.4958896715671752,0.2577105277370321,-0.8959005543328449,-1.048949781165628,-0.7930353383047085,-0.6896578016034339,-0.9408653820722664,-0.6273717614622526,-0.8597600800649112
14564,0.31126425132652447,-0.9395992167753658,1.8293088066136036,0.07343096971001457,-1.048949781165628,-0.7930353383047085,-0.6465307414353291,-0.7735661380361921,1.197008704386228,1.6617328795473996
20705,-0.9936827431167108,-0.4589138761331593,-0.9843294671928909,0.41198985891571854,-1.048949781165628,-0.5384757289581288,2.2861093499957987,2.3883895742456125,2.1091989373104685,1.6617328795473996
20273,0.31126425132652447,-0.8656476259073341,1.2972420061248324,0.31821165759970677,0.7994902680955325,-0.28391611961154906,-0.5602766210991195,-0.8237559112470144,-0.6273717614622526,-0.8065960718803143
36934,0.31126425132652447,-0.9395992167753658,1.7395294189535533,0.28296323854354655,0.7994902680955325,-0.7930353383047085,0.0003751610862432229,0.8241416425083178,-0.6273717614622526,-0.2901457066585157
8305,0.31126425132652447,0.09572305537707902,2.0400792299956283,0.20267517291593531,-1.048949781165628,-0.7930353383047085,2.2861093499957987,2.0956158971824825,-0.6273717614622526,-0.8597600800649112
30883,-0.9936827431167108,-0.7916960350393023,-0.8530569474034976,0.4746537150155589,0.7994902680955325,-0.28391611961154906,2.2861093499957987,2.5305939316762758,-0.6273717614622526,1.1832568058860276
12539,-0.9936827431167108,2.5361255540221275,-1.587448666504688,0.8597753306283366,0.7994902680955325,-0.5384757289581288,2.2861093499957987,2.3883895742456125,0.2848184714619878,0.31744295830830616
11015,0.31126425132652447,-0.7177444441712706,0.9019556633186359,-0.6480737067715983,0.7994902680955325,-0.7930353383047085,-0.6465307414353291,-0.924135457668659,-0.6273717614622526,-0.8597600800649112
7365,0.31126425132652447,-0.9395992167753658,1.6113780639704176,-0.01925931743725367,-1.048949781165628,-0.5384757289581288,2.2861093499957987,0.15494466636402043,1.197008704386228,-0.8597600800649112
1644,0.31126425132652447,1.5008032818696826,0.04987767123143157,-0.6693968244721697,-1.048949781165628,-0.029356510264969292,2.2861093499957987,0.3891636080145245,-0.6273717614622526,1.168067089261857
47211,1.6162112457697597,0.428505214283222,0.2364131678831207,0.9594282684537083,0.7994902680955325,-0.7930353383047085,-0.6896578016034339,-0.12946404849730597,-0.6273717614622526,1.5781894381144617
33432,-0.9936827431167108,-0.90262342134135,-0.7741098376001062,-0.19441349854962028,-1.048949781165628,-0.029356510264969292,-0.4740225007629098,-0.23820855712075428,0.2848184714619878,0.32503781662039144
4982,-0.9936827431167108,1.9075370316438576,-1.2141940752714764,-0.8452037540854732,0.7994902680955325,-0.029356510264969292,0.3453916424310818,-0.037449464277465025,-0.6273717614622526,-0.8597600800649112
43373,-0.9936827431167108,-0.7916960350393023,-0.7322495096113567,0.23661809496991243,-1.048949781165628,1.4980011458145093,-0.6896578016034339,-0.32185817913879144,-0.6273717614622526,1.0085750647080662
7822,-0.9936827431167108,-0.1261317172270163,-1.236960218563665,0.000975886094883378,-1.048949781165628,-0.7930353383047085,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,-0.8597600800649112
37532,0.31126425132652447,-0.9765750122093818,0.4201946955882193,-0.7120430598733125,0.7994902680955325,2.2616799738542483,-0.5602766210991195,-0.5393471963856881,-0.6273717614622526,0.256684091811624
44829,1.6162112457697597,-0.08915592179300041,0.4457148078269985,0.34432159764120385,-1.048949781165628,-0.7930353383047085,-0.34464132025859534,2.5305939316762758,2.1091989373104685,1.8516043373495314
31798,-0.9936827431167108,-0.23705910352906398,-0.44785631638941853,0.5738714871734333,-1.048949781165628,-0.029356510264969292,-0.6465307414353291,-0.8488507978524257,-0.6273717614622526,1.8971734872220432
47722,-0.9936827431167108,-0.7916960350393023,-0.7157256959315528,-0.15437825715253442,0.7994902680955325,-0.7930353383047085,-0.6896578016034339,-0.12946404849730597,2.1091989373104685,1.7376814626682524
48364,-0.9936827431167108,-0.23705910352906398,-0.5010997160243276,0.5840978803562216,0.7994902680955325,-0.5384757289581288,-0.7327848617715388,-0.36368299014781,0.2848184714619878,1.866794053973702
25930,0.31126425132652447,-0.3110106943970958,0.01848242523980424,-0.6650451677987415,-1.048949781165628,-0.28391611961154906,-0.6034036812672243,-0.8488507978524257,-0.6273717614622526,-0.8597600800649112
7040,-0.9936827431167108,-0.23705910352906398,-0.4985293450074402,0.8447621151046226,-1.048949781165628,-0.7930353383047085,2.2861093499957987,1.869761917733782,0.2848184714619878,0.43136583298958525
21564,1.6162112457697597,1.3159243046996032,-0.02741705720397941,2.191164689914031,0.7994902680955325,2.2616799738542483,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,-0.8597600800649112
23730,1.6162112457697597,0.13269885081109492,0.2971840826387278,1.1382813577382571,-1.048949781165628,-0.5384757289581288,-0.2583871999223857,-0.5895369695965104,-0.6273717614622526,-0.7838114969440585
7800,-0.9936827431167108,-0.5328654670011911,-0.5971214332967627,-0.45029091095678636,-1.048949781165628,-0.7930353383047085,2.2861093499957987,1.5602583162670447,-0.6273717614622526,1.0313596396443219
5260,2.921158240212995,2.5361255540221275,1.4477923085406204,0.747502588449559,-1.048949781165628,-0.7930353383047085,2.2861093499957987,2.5305939316762758,-0.6273717614622526,-0.5255863143331592
6650,-0.9936827431167108,-0.5698412624352069,-0.3512838053276132,-0.1804881971940315,-1.048949781165628,-0.7930353383047085,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,-0.8597600800649112
11605,0.31126425132652447,-0.9395992167753658,1.3231293142231484,0.046668281167580566,0.7994902680955325,-0.7930353383047085,-0.7327848617715388,-0.36368299014781,0.2848184714619878,-0.8597600800649112
16852,2.921158240212995,2.5361255540221275,1.6616838967287721,0.9243974322312969,-1.048949781165628,-0.5384757289581288,2.199855229659589,0.5648278142524025,-0.6273717614622526,0.32503781662039144
20137,-0.9936827431167108,-0.7916960350393023,-0.6195203807292842,0.05406609751256318,-1.048949781165628,-0.5384757289581288,1.6392034474742265,0.665207360674047,-0.6273717614622526,-0.8597600800649112
43494,-0.9936827431167108,-0.5698412624352069,-0.17227582379675263,-0.25011470397135704,0.7994902680955325,2.2616799738542483,-0.6896578016034339,-0.6146318562019215,-0.6273717614622526,0.3554172498687325
40151,-0.9936827431167108,2.0184644179459053,-2.7771632514487394,-0.21856519308799735,2.647930317356693,-0.7930353383047085,-0.6896578016034339,-0.12946404849730597,0.2848184714619878,1.9047683455341284
2874,-0.9936827431167108,0.9831421457934604,-1.7774725238221716,0.1391409854814093,0.7994902680955325,-0.7930353383047085,-0.5171495609310146,-0.8990405710632478,-0.6273717614622526,1.8819837705978726
39631,1.6162112457697597,1.3159243046996032,-0.12178639310843407,2.3019143522571857,-1.048949781165628,-0.7930353383047085,-0.6896578016034339,-0.8321208734488181,-0.6273717614622526,1.0313596396443219
46021,0.31126425132652447,0.5764083960192856,-0.37184677346245126,-1.1428570705590966,0.7994902680955325,2.2616799738542483,-0.7327848617715388,-0.36368299014781,2.1091989373104685,1.7756557542286788
11807,1.6162112457697597,1.2419727138315715,-0.1910028126337767,4.273867573895636,0.7994902680955325,0.22520309908161046,2.2861093499957987,0.6233825496650284,-0.6273717614622526,1.6617328795473996
26405,-0.9936827431167108,-0.23705910352906398,-0.5602182494119543,0.7794872650007253,-1.048949781165628,-0.5384757289581288,1.725457567810436,1.2758496014057183,1.197008704386228,-0.7230526304473763
7762,-0.9936827431167108,-0.5698412624352069,-0.49008384023770474,0.32408639410906676,-1.048949781165628,-0.029356510264969292,-0.6034036812672243,-0.890675608861444,0.2848184714619878,-0.6698886222627793
15481,0.31126425132652447,-0.9395992167753658,1.6894071841249019,-0.08736274437926583,-1.048949781165628,-0.5384757289581288,-0.21526013975428088,-0.7066464404217624,0.2848184714619878,-0.8597600800649112
34759,-0.9936827431167108,2.0184644179459053,-2.7767960555890725,-0.17940028302559713,0.7994902680955325,-0.5384757289581288,-0.6465307414353291,-0.807025986843407,-0.6273717614622526,-0.8597600800649112
850,-0.9936827431167108,-0.5698412624352069,-0.229741975816399,0.13435416314048362,-1.048949781165628,-0.28391611961154906,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,1.8591991956616167
24830,0.31126425132652447,-0.7547202396052864,0.5709285959337103,-0.9946831608232218,-1.048949781165628,-0.7930353383047085,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,-0.8597600800649112
21837,-0.9936827431167108,1.759633849907794,-1.9864069679065128,-1.678763589912115,0.7994902680955325,0.22520309908161046,-0.5602766210991195,0.6233825496650284,1.197008704386228,1.509835713305694
28298,0.31126425132652447,0.02177146450904725,0.9379408575545372,-0.08583966454333404,0.7994902680955325,-0.28391611961154906,-0.7327848617715388,-0.36368299014781,-0.6273717614622526,-0.8597600800649112
26981,0.31126425132652447,-0.7177444441712706,1.0460800381922053,-0.46029972130613517,0.7994902680955325,0.22520309908161046,0.6041540034397107,0.3222439104000947,-0.6273717614622526,0.40098639974124417
17933,0.31126425132652447,-0.9395992167753658,1.7259431721501737,0.010114365109237293,-1.048949781165628,0.73432231777477,-0.6465307414353291,-0.9157704954668552,-0.6273717614622526,-0.8597600800649112
44949,0.31126425132652447,-0.9765750122093818,0.6581376125770035,-0.4846689986782609,-1.048949781165628,-0.7930353383047085,-0.7327848617715388,-0.36368299014781,2.1091989373104685,1.8819837705978726
8037,1.6162112457697597,0.798263168623381,0.9425308057989417,0.9385403164203252,0.7994902680955325,0.73432231777477,-0.6896578016034339,-0.9492303442740702,-0.6273717614622526,-0.8597600800649112
4336,-0.9936827431167108,-0.7916960350393023,-0.5438780336618536,0.25445988733174124,-1.048949781165628,0.73432231777477,-0.4740225007629098,-0.8823106466596403,-0.6273717614622526,-0.8597600800649112
31446,-0.9936827431167108,-0.7916960350393023,-0.7375738495748345,0.38675025020890713,-1.048949781165628,2.2616799738542483,-0.6896578016034339,-0.8990405710632478,-0.6273717614622526,-0.8597600800649112
34713,-0.9936827431167108,-0.23705910352906398,-0.6327394316731273,0.6106429860652162,0.7994902680955325,-0.28391611961154906,0.38851870259918664,1.0667255463606256,-0.6273717614622526,-0.8369755051286554
13956,-0.9936827431167108,-0.23705910352906398,-0.6494468432827647,0.8958940810191823,-1.048949781165628,-0.7930353383047085,-0.34464132025859534,-0.19638374611173567,-0.6273717614622526,0.49971955779835275
